project_id,snapshot_date,role_id,role,location_type,location,resource_count,allocated_fte,avg_experience_years,allocation_percent,allocation_start_date,allocation_end_date,rate_per_day,planned_effort,planned_cost
91,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
91,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
91,2025-12-01,26,Python Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,1000,1280,1280000
91,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
91,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
92,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
92,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
92,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
92,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
92,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
92,2025-12-01,26,Python Developer,Offshore,Offshore,10,10,5.5,100,2025-11-01,2026-05-30,1000,1600,1600000
92,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
92,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
92,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
93,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
93,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
93,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
93,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
93,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
93,2025-12-01,26,Python Developer,Offshore,Offshore,6,6,5.5,100,2025-11-01,2026-05-30,1000,960,960000
93,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
93,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
93,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
94,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
94,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
94,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
94,2025-12-01,23,Java Developer,Offshore,Offshore,6,6,5.5,100,2025-11-01,2026-05-30,1000,960,960000
94,2025-12-01,21,Java Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
94,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
94,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
94,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
94,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
95,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
95,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
95,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
95,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
95,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
95,2025-12-01,26,Python Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,1000,1280,1280000
95,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
95,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
95,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
96,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
96,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
96,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
96,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
96,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
96,2025-12-01,26,Python Developer,Offshore,Offshore,5,5,5.5,100,2025-11-01,2026-05-30,1000,800,800000
96,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
96,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
96,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
97,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
97,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
97,2025-12-01,26,Python Developer,Onsite,Onsite,2,2,5.5,100,2025-11-01,2026-05-30,1000,320,320000
97,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
98,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
98,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
98,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
98,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
98,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
98,2025-12-01,26,Python Developer,Offshore,Offshore,5,5,5.5,100,2025-11-01,2026-05-30,1000,800,800000
98,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
98,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
99,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
99,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
99,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
99,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
99,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
99,2025-12-01,26,Python Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,1000,1280,1280000
99,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
99,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
99,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
100,2025-12-01,7,Automation Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
100,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
100,2025-12-01,36,DevOps Engineer,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
100,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
100,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
100,2025-12-01,26,Python Developer,Onsite,Onsite,4,4,5.5,100,2025-11-01,2026-05-30,1000,640,640000
100,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
101,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
101,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
101,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
101,2025-12-01,26,Python Developer,Onsite,Onsite,2,2,5.5,100,2025-11-01,2026-05-30,1000,320,320000
101,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
102,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
102,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
102,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
102,2025-12-01,23,Java Developer,Offshore,Offshore,6,6,5.5,100,2025-11-01,2026-05-30,1000,960,960000
102,2025-12-01,21,Java Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
102,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
102,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
102,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
102,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
103,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
103,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
103,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
103,2025-12-01,39,SAP Consultant,Onsite,Onsite,2,2,9.0,100,2025-11-01,2026-05-30,1100,320,352000
104,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
104,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
104,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
104,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
104,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
104,2025-12-01,26,Python Developer,Offshore,Offshore,4,4,5.5,100,2025-11-01,2026-05-30,1000,640,640000
104,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
104,2025-12-01,29,React Developer,Offshore,Offshore,4,4,5.5,100,2025-11-01,2026-05-30,950,640,608000
105,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
105,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
105,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
105,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
105,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
105,2025-12-01,26,Python Developer,Offshore,Offshore,5,5,5.5,100,2025-11-01,2026-05-30,1000,800,800000
105,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
105,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
105,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
106,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
106,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
106,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
106,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
106,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
106,2025-12-01,26,Python Developer,Offshore,Offshore,4,4,5.5,100,2025-11-01,2026-05-30,1000,640,640000
106,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
107,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
107,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
107,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
107,2025-12-01,23,Java Developer,Offshore,Offshore,7,7,5.5,100,2025-11-01,2026-05-30,1000,1120,1120000
107,2025-12-01,21,Java Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
107,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
107,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
107,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
107,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
108,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
108,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
108,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
108,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
108,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
108,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
108,2025-12-01,39,SAP Consultant,Offshore,Offshore,4,4,9.0,100,2025-11-01,2026-05-30,1100,640,704000
108,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
109,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
109,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
109,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
109,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
109,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
109,2025-12-01,26,Python Developer,Offshore,Offshore,1,1,5.5,100,2025-11-01,2026-05-30,1000,160,160000
109,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
109,2025-12-01,39,SAP Consultant,Offshore,Offshore,9,9,9.0,100,2025-11-01,2026-05-30,1100,1440,1584000
109,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
110,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
110,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
110,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
110,2025-12-01,23,Java Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,1000,1280,1280000
110,2025-12-01,21,Java Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
110,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
110,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
110,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
110,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
111,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
111,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
111,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
111,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
111,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
111,2025-12-01,26,Python Developer,Offshore,Offshore,6,6,5.5,100,2025-11-01,2026-05-30,1000,960,960000
111,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
111,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
112,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
112,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
112,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
112,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
112,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
112,2025-12-01,26,Python Developer,Offshore,Offshore,7,7,5.5,100,2025-11-01,2026-05-30,1000,1120,1120000
112,2025-12-01,25,Python Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1100,160,176000
112,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
112,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
113,2025-12-01,7,Automation Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
113,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
113,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
113,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
113,2025-12-01,26,Python Developer,Onsite,Onsite,3,3,5.5,100,2025-11-01,2026-05-30,1000,480,480000
113,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
114,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
114,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
114,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
114,2025-12-01,26,Python Developer,Onsite,Onsite,2,2,5.5,100,2025-11-01,2026-05-30,1000,320,320000
114,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
115,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
115,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
115,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
115,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
115,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
115,2025-12-01,26,Python Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,1000,1280,1280000
115,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
115,2025-12-01,29,React Developer,Offshore,Offshore,8,8,5.5,100,2025-11-01,2026-05-30,950,1280,1216000
115,2025-12-01,27,React Lead,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1050,160,168000
115,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
116,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
116,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
116,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
116,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
116,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
116,2025-12-01,26,Python Developer,Offshore,Offshore,4,4,5.5,100,2025-11-01,2026-05-30,1000,640,640000
116,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
117,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
117,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
117,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
117,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
117,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
117,2025-12-01,26,Python Developer,Offshore,Offshore,5,5,5.5,100,2025-11-01,2026-05-30,1000,800,800000
117,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
117,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
118,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
118,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
118,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
118,2025-12-01,23,Java Developer,Offshore,Offshore,4,4,5.5,100,2025-11-01,2026-05-30,1000,640,640000
118,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
118,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
118,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
119,2025-12-01,7,Automation Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,800,160,128000
119,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
119,2025-12-01,36,DevOps Engineer,Offshore,Offshore,1,1,7.0,100,2025-11-01,2026-05-30,950,160,152000
119,2025-12-01,6,Manual Tester,Offshore,Offshore,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
119,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
119,2025-12-01,26,Python Developer,Offshore,Offshore,1,1,5.5,100,2025-11-01,2026-05-30,1000,160,160000
119,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
119,2025-12-01,39,SAP Consultant,Offshore,Offshore,10,10,9.0,100,2025-11-01,2026-05-30,1100,1600,1760000
119,2025-12-01,18,Solution Architect,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1300,160,208000
120,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
120,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
120,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
120,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
120,2025-12-01,39,SAP Consultant,Onsite,Onsite,3,3,9.0,100,2025-11-01,2026-05-30,1100,480,528000
129,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
129,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
129,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
129,2025-12-01,26,Python Developer,Onsite,Onsite,2,2,5.5,100,2025-11-01,2026-05-30,1000,320,320000
129,2025-12-01,34,QA Lead,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,900,160,144000
130,2025-12-01,2,BA,Onsite,Onsite,1,1,7.0,100,2025-11-01,2026-05-30,1000,160,160000
130,2025-12-01,6,Manual Tester,Onsite,Onsite,1,1,6.0,100,2025-11-01,2026-05-30,750,160,120000
130,2025-12-01,1,PM,Onsite,Onsite,1,1,9.0,100,2025-11-01,2026-05-30,1200,160,192000
130,2025-12-01,26,Python Developer,Onsite,Onsite,2,2,5.5,100,2025-11-01,2026-05-30,1000,320,320000
